customer_id,recharge_frequency,avg_recharge_amount,sim_age_months,call_stability,late_payment_ratio,avg_delay_days,upi_transaction_freq,credit_debit_ratio,location_stability,commute_regularity,daily_app_opens,avg_session_minutes,default_risk,default_probability
TRN_000237,2.523316755303855,432.31,22,0.3534,0.2645,8,14,0.87,13,4.17,5,6.5,0,0.362
TRN_000238,5.372400084822553,462.2,18,0.1203,0.4141,12,18,0.44,11,1.23,1,0.7,0,0.3743
TRN_000239,4.963985097782314,620.64,6,0.0719,0.1097,0,12,1.23,30,4.24,1,8.1,0,0.2381
TRN_000240,6.526787251905178,626.34,18,0.3056,0.0893,0,11,0.71,20,4.64,1,8.2,0,0.2018
TRN_000241,2.7133916788195,263.91,59,0.4609,0.2505,6,8,0.93,13,2.84,6,4.5,0,0.2073
TRN_000242,1.3390455758318058,397.09,39,0.2951,0.247,5,9,1.21,19,4.74,1,9.0,0,0.1801
TRN_000243,3.337226609138764,516.63,8,0.6518,0.124,0,17,1.43,18,4.25,2,5.8,0,0.3167
TRN_000244,4.572601253443764,443.99,8,0.5272,0.0494,0,10,0.46,28,2.19,2,6.9,0,0.4309
TRN_000245,4.646293628522556,308.65,49,0.3073,0.2293,8,7,1.64,25,3.49,1,10.6,0,0.3517
TRN_000246,3.373591048342182,397.21,34,0.5402,0.1466,0,14,0.92,11,3.99,6,7.9,0,0.235
TRN_000247,4.660779409571374,362.15,55,0.5749,0.0995,0,9,1.54,18,3.11,3,5.8,0,0.116
TRN_000248,5.120471260157064,504.72,7,0.4199,0.31,5,11,1.1,19,2.34,4,11.6,0,0.4626
TRN_000249,3.170234131979095,461.91,51,0.1357,0.2455,4,9,1.05,14,4.63,2,10.3,0,0.4574
TRN_000250,4.22682751599271,514.18,37,0.1506,0.0074,0,10,1.05,13,3.95,3,5.8,0,0.3597
TRN_000251,4.227104571927599,544.77,52,0.1174,0.1319,0,8,0.25,15,3.92,4,12.1,0,0.3928
TRN_000252,5.692359674903257,368.62,11,0.168,0.268,8,9,1.1,19,2.95,3,9.1,0,0.3174
TRN_000253,2.573223444418066,448.73,11,0.124,0.1973,0,10,1.12,13,3.26,5,2.8,0,0.42
TRN_000254,3.527687001905381,475.66,45,0.2542,0.0857,0,9,1.19,25,3.13,1,10.6,0,0.3058
TRN_000255,4.591869978226329,436.14,33,0.3599,0.0796,0,12,0.97,18,2.28,2,4.4,0,0.3407
TRN_000256,3.7143307211061747,413.89,38,0.1417,0.5461,6,10,1.26,18,3.56,2,10.9,0,0.4194
TRN_000257,1.142596333873171,538.63,13,0.1923,0.0577,0,10,0.98,14,3.95,2,8.6,0,0.063
TRN_000258,4.410293156712646,627.37,19,0.1032,0.4034,7,17,1.13,17,4.4,4,8.9,0,0.5094
TRN_000259,2.828486584677724,538.98,36,0.1205,0.5443,7,9,0.57,10,4.58,2,8.9,0,0.6118
TRN_000260,6.656058476100699,242.28,58,0.0906,0.0529,0,10,0.94,13,3.86,3,1.3,0,0.2639
TRN_000261,3.5485295314101672,405.28,41,0.3285,0.1448,0,7,0.9,20,1.54,4,6.8,0,0.1972
TRN_000262,4.481937206136082,139.45,30,0.4421,0.0641,0,9,0.68,16,3.6,3,3.7,0,0.241
TRN_000263,5.637708008611968,489.47,16,0.054,0.1626,0,5,1.24,16,4.44,1,6.8,0,0.4099
TRN_000264,4.75879286476089,798.63,37,0.4089,0.4524,5,7,1.05,18,3.91,4,6.4,0,0.3344
TRN_000265,3.6960748485935206,456.19,51,0.1708,0.4331,4,13,0.65,27,3.65,3,17.7,0,0.5537
TRN_000266,4.904446155161892,619.28,49,0.1369,0.1867,0,12,1.19,21,2.58,1,4.4,0,0.3526
TRN_000267,2.4454526738018565,375.41,47,0.6199,0.1567,0,8,1.19,13,4.62,2,3.5,0,0.3064
TRN_000268,3.0033442268419788,345.93,15,0.1055,0.3302,12,8,0.51,17,1.66,3,6.2,0,0.3897
TRN_000269,4.230017151403172,588.3,48,0.284,0.322,11,11,0.98,29,1.21,4,10.3,0,0.4356
TRN_000270,2.312102665288511,335.97,22,0.1759,0.0561,0,12,0.97,21,4.36,1,7.6,0,0.1528
TRN_000271,3.014182437683365,385.14,28,0.2273,0.1827,0,10,0.84,13,4.24,3,6.2,0,0.3595
TRN_000272,2.2998684725610654,552.49,45,0.0933,0.2966,6,7,1.04,21,3.5,2,5.7,0,0.4034
TRN_000273,6.724909245333209,349.42,44,0.2869,0.1389,0,10,1.09,25,3.33,3,5.7,0,0.1904
TRN_000274,5.0868876680846835,567.27,26,0.3325,0.1524,0,9,1.44,27,3.24,1,7.5,0,0.1343
TRN_000275,3.4065994401314392,835.75,31,0.0929,0.148,0,11,0.88,18,1.05,3,-0.1,0,0.34
TRN_000276,1.8537531975629924,428.52,60,0.2498,0.1733,0,14,1.79,20,3.59,1,13.6,0,0.2981
TRN_000277,3.010377038119051,647.58,36,0.3338,0.3318,10,13,1.01,22,2.97,3,5.7,0,0.3777
TRN_000278,3.6752152036957395,359.11,31,0.3672,0.0988,0,11,0.93,18,2.44,4,6.9,0,0.1472
TRN_000279,3.5029715513682262,712.46,10,0.3653,0.0615,0,6,1.21,24,1.52,2,10.7,0,0.205
TRN_000280,2.186201933140591,508.51,18,0.2635,0.1425,0,9,1.03,20,2.1,1,12.4,0,0.2009
TRN_000281,2.9802584350581642,632.14,17,0.1796,0.5105,6,10,1.39,17,2.99,4,6.4,0,0.524
TRN_000282,6.088058127380637,516.67,7,0.6352,0.1616,0,9,1.06,22,2.35,3,7.5,0,0.1818
TRN_000283,3.485940169580105,410.05,24,0.1134,0.0571,0,11,1.3,18,1.57,1,11.4,0,0.4274
TRN_000284,3.742489519112825,664.77,4,0.3112,0.58,5,12,0.52,17,3.92,1,8.0,0,0.3153
TRN_000285,4.390707623606321,368.16,40,0.3466,0.2443,5,12,1.19,25,2.01,2,9.7,0,0.2157
TRN_000286,1.8745953872865218,249.75,38,0.334,0.1326,0,7,1.08,15,2.15,2,12.2,0,0.2222
TRN_000287,3.1068651956859368,505.1,17,0.4064,0.4366,4,16,0.8,20,1.51,1,7.0,0,0.3485
TRN_000288,1.0,649.0,40,0.6213,0.2277,7,9,0.84,19,4.17,3,8.6,0,0.2242
TRN_000289,3.462880830731022,684.09,17,0.0757,0.2899,7,13,1.64,20,3.45,2,8.4,0,0.3329
TRN_000290,6.538519858694807,521.65,3,0.0084,0.1087,0,9,1.11,10,4.09,3,5.6,0,0.4093
TRN_000291,4.827001324134616,631.77,7,0.1556,0.1498,0,11,1.05,15,3.99,3,7.2,0,0.1863
TRN_000292,3.8377915144128747,666.82,48,0.2445,0.1026,0,10,1.17,13,4.87,2,11.9,0,0.4974
TRN_000293,3.295353303494295,523.81,43,0.5843,0.0746,0,7,0.98,18,2.79,3,1.9,0,0.0437
TRN_000294,4.7710722110297015,732.59,6,0.131,0.5048,8,11,1.33,19,2.82,1,8.0,0,0.4793
TRN_000295,1.5663020036611597,362.93,17,0.3907,0.1501,0,11,0.98,15,1.8,1,5.7,0,0.2265
TRN_000296,1.6066491306666588,505.16,7,0.3323,0.0921,0,14,0.82,22,1.46,3,4.2,0,0.4179
TRN_000297,3.833021726803299,544.86,60,0.4655,0.565,6,11,1.14,26,4.06,1,7.7,0,0.3288
TRN_000298,3.17531596054295,452.71,5,0.4537,0.2817,2,8,0.81,20,3.75,4,7.5,0,0.4242
TRN_000299,2.260569082690302,461.68,58,0.7635,0.1976,0,13,0.85,24,4.51,5,6.8,0,0.1233
TRN_000300,5.795752040871781,378.86,24,0.2103,0.1244,0,11,1.16,18,4.68,3,3.5,0,0.2182
TRN_000301,4.989478448165874,436.58,7,0.346,0.1774,0,7,1.42,22,3.68,1,7.7,0,0.3582
TRN_000302,3.7067910346210393,544.58,35,0.4783,0.0146,0,9,1.23,20,3.56,4,11.6,0,0.1732
TRN_000303,4.086796071140134,460.16,18,0.4159,0.0592,0,8,1.04,19,4.31,2,12.2,0,0.0
TRN_000304,6.509302302847795,370.4,20,0.3041,0.2183,6,10,1.46,19,1.71,3,3.5,0,0.3054
TRN_000305,3.7407314877788336,434.64,45,0.4168,0.3137,4,11,1.1,19,3.29,4,7.1,0,0.4803
TRN_000306,4.046012764106064,385.5,34,0.3264,0.1783,0,10,1.18,21,2.55,4,5.5,0,0.2274
TRN_000307,2.7079554205756775,626.81,16,0.0758,0.371,3,11,0.9,15,4.83,3,6.8,0,0.4485
TRN_000308,4.413976739368708,806.34,37,0.2931,0.1548,0,7,0.83,23,3.64,4,6.8,0,0.3712
TRN_000309,4.455406406925579,425.56,11,0.515,0.094,0,14,1.36,22,1.49,3,11.9,0,0.2882
TRN_000310,1.3087122001758456,662.47,49,0.0339,0.1122,0,9,0.8,21,4.77,1,2.7,0,0.6309
TRN_000311,4.145733680629371,667.5,59,0.2769,0.2221,3,11,1.09,18,4.44,1,5.8,0,0.4878
TRN_000312,6.908549051196969,627.9,39,0.3891,0.1229,0,9,1.4,20,3.79,1,6.3,0,0.3193
TRN_000313,3.20891640754057,499.23,39,0.3689,0.0997,0,11,1.26,20,3.21,5,14.7,0,0.0
TRN_000314,3.679155267033522,687.87,33,0.2053,0.1292,0,6,1.08,14,3.67,2,8.8,0,0.2801
TRN_000315,5.29580748932801,441.72,18,0.0314,0.1164,0,13,0.64,19,2.29,5,7.2,0,0.3806
TRN_000316,6.929660797408861,603.04,53,0.4275,0.2712,10,12,0.65,14,2.91,2,9.6,0,0.5068
TRN_000317,4.2992609896583325,799.59,33,0.0993,0.0499,0,3,0.68,10,4.25,1,4.2,0,0.4303
TRN_000318,3.934112300567317,663.12,54,0.5411,0.041,0,14,0.93,23,1.85,1,9.0,0,0.122
TRN_000319,3.933090201725498,701.33,29,0.457,0.4276,8,7,1.19,17,2.48,5,9.4,0,0.1423
TRN_000320,3.456095749480457,383.37,15,0.4095,0.2159,9,12,1.07,15,4.24,4,2.1,0,0.2325
TRN_000321,7.639695511910487,413.81,9,0.6149,0.1455,0,17,1.14,15,3.21,4,13.0,0,0.361
TRN_000322,4.127926103099861,234.46,9,0.0765,0.0151,0,11,0.76,17,3.55,5,5.2,0,0.2188
TRN_000323,5.032307959679324,433.46,45,0.188,0.1647,0,12,1.32,27,3.4,2,13.5,0,0.5152
TRN_000324,4.017820651776688,557.99,30,0.5068,0.1326,0,9,1.83,16,2.9,3,7.8,0,0.2113
TRN_000325,3.9865505113543906,357.89,25,0.0726,0.1001,0,9,1.05,20,2.22,3,7.8,0,0.2826
TRN_000326,4.5084902707141294,568.44,30,0.3847,0.1212,0,10,1.54,16,3.16,1,5.6,0,0.2305
TRN_000327,2.840213547270057,513.16,29,0.2481,0.3824,12,12,0.96,15,1.66,2,5.3,0,0.538
TRN_000328,2.626784456364561,518.97,32,0.1247,0.2291,10,7,1.69,18,4.05,2,6.7,0,0.4028
TRN_000329,5.351810170738462,626.88,58,0.2392,0.1515,0,7,1.12,18,4.22,4,10.4,0,0.1941
TRN_000330,5.4758853058666785,464.49,49,0.592,0.2576,4,10,0.76,19,1.67,3,11.1,0,0.1371
TRN_000331,4.045219598173022,674.3,6,0.4758,0.1044,0,10,1.94,17,4.11,5,4.8,0,0.3129
TRN_000332,2.416015282109735,342.49,46,0.1029,0.1802,0,8,1.73,13,4.44,4,5.4,0,0.347
TRN_000333,6.5954827222857535,163.16,44,0.233,0.2433,6,7,1.29,16,1.17,2,6.7,0,0.0183
TRN_000334,4.8362557315507555,486.74,44,0.4559,0.1302,0,11,1.15,18,3.79,3,4.3,0,0.0
TRN_000335,5.005074507723286,647.81,9,0.0874,0.2155,6,8,1.28,18,1.43,1,9.8,0,0.3671
TRN_000336,5.192384670813339,702.37,6,0.374,0.1745,0,12,0.64,19,2.98,2,4.5,0,0.1506
TRN_000337,2.3071139903544484,645.87,28,0.484,0.1068,0,9,1.25,18,3.96,2,1.5,0,0.2056
TRN_000338,3.1571048292131105,285.66,49,0.3728,0.3231,9,9,0.63,19,1.19,2,4.8,0,0.3957
TRN_000339,2.9031181467805647,365.35,24,0.1753,0.2766,7,7,1.1,18,4.78,4,11.2,0,0.2838
TRN_000340,5.44799000074169,605.65,54,0.5849,0.5413,4,13,0.57,15,4.34,5,6.8,0,0.4733
TRN_000341,2.740708662973514,705.84,58,0.2264,0.1834,0,7,0.9,15,2.92,2,9.6,0,0.2487
TRN_000342,3.6773292997442653,731.34,9,0.3241,0.1062,0,6,1.55,21,3.75,1,7.5,0,0.3579
TRN_000343,1.8866213459642127,566.73,18,0.2952,0.2713,7,16,1.26,24,3.54,4,7.1,0,0.2047
TRN_000344,3.741937961101791,715.73,15,0.287,0.1103,0,10,0.98,15,1.06,4,8.0,0,0.3444
TRN_000345,3.7891697717463524,405.31,15,0.2929,0.5121,11,10,1.13,18,4.08,3,10.5,0,0.3369
TRN_000346,4.513778456710762,544.51,37,0.1512,0.5002,6,8,1.12,26,3.77,1,11.6,0,0.3284
TRN_000347,3.5202605831668654,521.65,31,0.0408,0.0372,0,9,0.85,16,1.22,4,6.7,0,0.3532
TRN_000348,4.898494512526396,628.0,11,0.1725,0.1838,0,15,1.29,11,2.81,2,7.2,0,0.3336
TRN_000349,3.3281835326020626,598.72,30,0.1628,0.4896,7,8,1.0,16,3.05,4,6.6,0,0.3577
TRN_000350,5.290273957592735,621.54,14,0.0824,0.6178,4,4,1.08,20,3.41,4,3.9,0,0.5116
TRN_000351,5.981974304205107,450.2,20,0.0738,0.1125,0,14,0.75,20,4.04,5,7.2,0,0.3124
TRN_000352,2.966332303417315,570.15,32,0.3422,0.0417,0,11,1.19,22,1.93,1,3.5,0,0.2056
TRN_000353,6.040252196242019,471.55,18,0.7652,0.1018,0,11,0.84,13,3.72,6,7.2,0,0.0032
TRN_000354,6.028059048961489,814.91,58,0.1274,0.0692,0,7,1.41,23,3.36,2,6.9,0,0.3062
TRN_000355,4.481395092888486,351.82,7,0.6456,0.2544,4,12,1.09,23,4.39,5,9.0,0,0.1333
TRN_000356,6.479369576845633,811.67,31,0.3073,0.2953,6,9,1.19,23,3.46,3,7.4,0,0.1534
TRN_000357,2.5739639598771173,100.0,54,0.2392,0.0391,0,12,0.77,16,3.56,4,3.7,0,0.3741
TRN_000358,5.429764381494031,618.36,58,0.2288,0.1142,0,13,1.12,12,4.63,4,7.1,0,0.4101
TRN_000359,5.388515136570804,505.15,57,0.2623,0.1958,0,13,0.98,22,4.33,2,2.0,0,0.2842
TRN_000360,4.66053099081687,421.85,38,0.0873,0.0894,0,12,1.23,23,2.88,3,8.5,0,0.354
TRN_000361,3.9244000741014666,848.49,9,0.2997,0.037,0,6,1.05,20,4.91,2,7.4,0,0.2524
TRN_000362,4.702227969526381,538.59,6,0.3239,0.2024,6,7,0.67,18,3.85,2,6.6,0,0.375
TRN_000363,3.183555780528562,424.34,44,0.1233,0.2345,7,13,0.26,11,4.52,3,11.5,0,0.4052
TRN_000364,5.894926753553056,250.42,37,0.0392,0.1904,0,10,1.3,21,4.45,2,10.0,0,0.5837
TRN_000365,4.895955050247278,404.22,56,0.1348,0.2204,6,7,0.86,26,3.79,1,4.0,0,0.3945
TRN_000366,7.250868959699492,333.4,3,0.5126,0.1396,0,10,0.68,18,2.38,6,5.3,0,0.2176
TRN_000367,7.01540256975483,254.65,8,0.2218,0.1543,0,9,0.78,18,4.41,3,7.4,0,0.3193
TRN_000368,1.0,470.68,51,0.5243,0.0347,0,7,0.76,18,2.19,1,9.1,0,0.105
TRN_000369,5.703430878237214,452.5,57,0.2955,0.3417,13,15,1.29,21,4.81,1,2.5,0,0.2792
TRN_000370,4.196471693795553,371.53,18,0.1341,0.2011,9,14,1.34,17,3.36,5,9.4,0,0.3668
TRN_000371,3.7431155427625984,513.11,13,0.1639,0.4893,9,7,1.13,17,3.59,5,4.5,0,0.2982
TRN_000372,5.17161847182291,503.08,29,0.2946,0.2689,10,7,1.17,17,2.78,2,11.5,0,0.3163
TRN_000373,5.509616560039833,341.32,34,0.2332,0.0998,0,14,0.91,14,2.9,4,5.7,0,0.2849
TRN_000374,3.0447321785944155,611.15,33,0.2091,0.186,0,12,1.03,11,3.51,2,4.1,0,0.1543
TRN_000375,4.680857844162021,367.14,16,0.1304,0.0646,0,9,1.3,13,2.46,4,7.8,0,0.4559
TRN_000376,3.0124259230893315,410.82,58,0.4012,0.5894,5,6,1.27,16,1.19,4,5.8,0,0.2499
TRN_000377,5.596256053511565,875.82,28,0.2471,0.3395,7,12,1.3,22,4.28,1,5.0,0,0.1972
TRN_000378,5.835586063757082,394.66,60,0.2917,0.1761,0,11,0.96,19,3.8,2,9.0,0,0.3367
TRN_000379,2.898834923141888,431.24,6,0.2569,0.4487,12,16,0.88,18,3.5,4,9.2,0,0.5473
TRN_000380,3.7826998672808583,560.87,13,0.3725,0.0134,0,11,1.02,17,1.4,2,9.7,0,0.3509
TRN_000381,1.5453954711902727,790.38,27,0.2151,0.0807,0,4,0.63,12,3.06,5,11.4,0,0.2932
TRN_000382,2.300247256191909,586.44,3,0.622,0.0278,0,7,1.61,16,4.1,3,2.7,0,0.2886
TRN_000383,5.719730738099558,333.15,27,0.1284,0.2441,11,6,1.31,20,2.56,5,7.1,0,0.5376
TRN_000384,6.667403858956716,596.02,19,0.3854,0.2357,9,8,1.14,24,2.43,6,9.4,0,0.271
TRN_000385,5.013805903345421,510.52,53,0.2902,0.2978,2,9,0.75,19,4.7,7,3.8,0,0.1974
TRN_000386,4.557191032476265,367.89,53,0.6494,0.2417,3,8,0.58,25,1.18,3,8.7,0,0.2723
TRN_000387,3.641090279272223,721.72,32,0.0557,0.1362,0,10,1.14,15,4.07,2,8.5,0,0.4973
TRN_000388,5.457118536508539,305.71,21,0.0843,0.2902,6,9,1.22,15,3.72,2,9.6,0,0.434
TRN_000389,4.952879597272107,445.36,30,0.5506,0.1742,0,6,1.37,20,2.3,4,7.8,0,0.0678
TRN_000390,4.288171400618003,514.16,47,0.3025,0.1761,0,11,0.73,20,1.61,2,10.8,0,0.3898
TRN_000391,3.230006219983743,478.73,49,0.3133,0.0847,0,6,1.0,23,2.73,3,8.4,0,0.3905
TRN_000392,3.209655991994336,475.17,53,0.3535,0.1696,0,11,1.48,18,4.5,2,7.8,0,0.2817
TRN_000393,2.0600457711853495,454.03,38,0.1438,0.144,0,15,1.35,15,2.21,5,7.2,0,0.3161
TRN_000394,4.321253411697625,353.51,45,0.409,0.1093,0,19,1.36,24,4.79,4,13.0,0,0.2686
TRN_000395,2.3683769869694977,481.42,48,0.0882,0.0778,0,17,0.99,12,2.86,7,8.5,0,0.176
TRN_000396,4.647189936590824,414.23,34,0.0526,0.1868,0,9,0.74,13,4.49,3,8.8,0,0.3778
TRN_000397,5.000598209092531,268.24,12,0.1886,0.1632,0,13,1.35,16,4.73,4,5.3,0,0.2987
TRN_000398,6.499994888841285,398.25,15,0.141,0.4112,3,11,1.09,22,4.05,3,11.1,0,0.4186
TRN_000399,5.755115594544447,459.27,21,0.0833,0.0934,0,5,1.24,16,3.12,5,7.4,0,0.3544
TRN_000400,2.980832522623376,498.2,16,0.2142,0.3286,10,14,2.16,20,2.6,2,9.8,0,0.3489
TRN_000401,3.4542614116781514,576.84,6,0.371,0.0637,0,9,1.22,21,4.32,4,4.4,0,0.054
TRN_000402,2.4185424360938814,714.05,40,0.1954,0.1237,0,9,1.7,24,2.36,4,7.1,0,0.2881
TRN_000403,5.599527836792856,544.29,50,0.5619,0.2836,2,11,1.65,31,4.6,1,9.6,0,0.509
TRN_000404,4.261732299231604,625.14,37,0.3517,0.2995,11,9,1.1,15,2.98,2,5.5,0,0.3161
TRN_000405,5.409561237918387,393.17,6,0.4406,0.1721,0,12,0.82,20,4.6,4,13.3,0,0.2322
TRN_000406,3.3736809006181185,326.98,50,0.3677,0.1261,0,7,0.98,31,4.14,1,2.9,0,0.2874
TRN_000407,3.866195053462498,741.54,23,0.2928,0.2307,9,8,1.42,10,4.56,7,2.5,0,0.3867
TRN_000408,4.978342300175042,645.22,6,0.0703,0.101,0,7,0.64,14,2.08,2,5.3,0,0.4893
TRN_000409,2.059273952398161,635.15,6,0.4411,0.2602,3,8,1.24,19,1.47,3,8.4,0,0.3042
TRN_000410,3.2869116366781865,374.62,40,0.1173,0.4355,4,10,0.99,21,3.58,3,6.7,0,0.4895
TRN_000411,3.305895028005493,453.94,33,0.425,0.4277,8,3,1.02,15,3.18,6,6.7,0,0.1912
TRN_000412,6.796405551828508,664.82,35,0.2433,0.1841,0,9,0.8,12,1.21,1,6.5,0,0.2739
TRN_000413,8.084676981439648,591.11,57,0.4652,0.0557,0,8,1.08,22,4.68,2,6.3,0,0.172
TRN_000414,4.203599563880653,639.34,36,0.2442,0.1967,0,9,1.15,26,1.52,1,12.3,0,0.4545
TRN_000415,3.956240951160159,520.9,13,0.6265,0.0967,0,10,0.92,14,3.24,2,9.0,0,0.1725
TRN_000416,2.398849100559251,311.14,6,0.1118,0.1654,0,13,0.89,17,4.71,7,9.0,0,0.3909
TRN_000417,3.541611598728376,469.29,35,0.2973,0.0957,0,7,0.85,18,1.52,5,7.5,0,0.4489
TRN_000418,4.576313832474193,516.16,8,0.1924,0.3243,6,8,1.35,20,4.44,4,8.0,0,0.3673
TRN_000419,3.639452452550941,369.18,57,0.0527,0.2341,10,7,1.53,17,4.0,3,2.4,0,0.5093
TRN_000420,2.872917245975688,656.56,14,0.2322,0.2159,7,8,1.49,21,3.04,2,9.8,0,0.3347
TRN_000421,4.55009162827872,704.79,7,0.3318,0.2608,5,13,0.95,14,2.16,4,8.4,0,0.2681
TRN_000422,3.4039779521228333,552.58,41,0.4037,0.2617,7,12,0.92,10,4.21,6,7.4,0,0.3452
TRN_000423,7.420390345448391,389.93,7,0.1995,0.3926,7,7,0.76,20,2.18,1,7.9,0,0.4129
TRN_000424,2.9246885939312888,444.12,46,0.2378,0.1872,0,9,1.27,24,4.95,2,6.9,0,0.558
TRN_000425,3.53463691272111,417.39,58,0.2053,0.2322,8,8,1.41,10,4.59,2,6.1,0,0.3698
TRN_000426,7.602375491545528,370.52,18,0.637,0.1422,0,8,1.08,19,3.46,2,9.5,0,0.1734
TRN_000427,4.472457807332998,532.25,28,0.3627,0.1605,0,10,1.08,22,4.11,1,8.8,0,0.393
TRN_000428,1.6162430732330044,349.62,10,0.3811,0.3422,6,9,1.1,15,2.96,2,8.4,0,0.3974
TRN_000429,5.80536708180019,276.61,59,0.1937,0.3046,6,19,0.7,14,4.94,3,9.2,0,0.4079
TRN_000430,1.9373721502493728,430.62,39,0.4614,0.0701,0,4,1.21,20,2.01,2,9.7,0,0.2647
TRN_000431,3.823028358088933,326.45,18,0.1089,0.0678,0,8,1.06,16,4.65,1,6.3,0,0.33
TRN_000432,6.723366222392608,455.6,40,0.3311,0.0916,0,13,0.77,18,3.97,4,9.0,0,0.354
TRN_000433,4.502975884595962,527.05,41,0.1237,0.0995,0,10,0.99,15,4.94,1,8.5,0,0.4149
TRN_000434,1.0,469.26,5,0.2392,0.1539,0,12,1.19,15,1.91,3,9.2,0,0.2309
TRN_000435,5.4745752230184275,383.73,42,0.0763,0.3967,4,7,0.73,21,2.57,1,9.8,0,0.5289
TRN_000436,3.0747271135124277,334.83,8,0.4679,0.0415,0,17,0.98,18,2.73,4,10.5,0,0.2325
TRN_000437,5.490891686191953,465.72,29,0.3891,0.2411,5,7,1.0,11,3.72,3,10.9,0,0.1721
TRN_000438,4.954829810309897,848.39,45,0.2901,0.082,0,9,1.04,19,4.87,2,8.3,0,0.0844
TRN_000439,5.5704318016423136,507.0,40,0.1768,0.2668,7,12,0.9,19,2.11,4,10.6,0,0.3972
TRN_000440,2.6652328435882877,355.88,39,0.2413,0.302,9,4,0.83,17,2.62,5,10.1,0,0.442
TRN_000441,2.521377888246955,471.49,36,0.4206,0.021,0,11,1.16,20,2.39,3,6.2,0,0.2032
TRN_000442,5.79576779719287,384.34,23,0.5114,0.2354,12,6,1.36,21,4.51,3,5.5,0,0.2198
TRN_000443,3.530606549214979,592.78,19,0.4589,0.2817,7,7,1.27,14,4.69,4,7.2,0,0.3327
TRN_000444,4.323503156400428,447.12,16,0.3047,0.2678,7,8,1.33,13,2.87,4,12.5,0,0.3984
TRN_000445,4.457628107060129,439.98,45,0.1817,0.1901,0,13,0.94,20,3.23,1,6.4,0,0.4037
TRN_000446,3.67806900192217,196.26,48,0.0507,0.2028,6,13,0.84,16,2.49,4,7.2,0,0.3326
TRN_000447,2.762251150381693,533.94,23,0.4525,0.1211,0,14,1.13,16,4.2,3,8.1,0,0.2827
TRN_000448,4.798650593065474,129.79,18,0.1109,0.2648,8,10,0.72,20,1.67,2,4.8,0,0.5187
TRN_000449,3.9732067676683998,449.81,19,0.2265,0.4048,6,10,1.39,14,4.76,3,11.6,0,0.4604
TRN_000450,5.974264122295033,470.21,28,0.0293,0.1071,0,8,0.83,18,4.54,1,4.7,0,0.3968
TRN_000451,5.575687420460438,403.71,11,0.0752,0.1563,0,7,0.94,21,1.14,2,5.3,0,0.3576
TRN_000452,3.657516873492456,592.38,45,0.2792,0.0966,0,16,1.0,16,3.76,3,10.8,0,0.4644
TRN_000453,5.409603222620657,385.91,44,0.2596,0.2222,4,7,1.21,15,2.44,1,8.3,0,0.2972
TRN_000454,1.0,736.19,22,0.3805,0.5089,8,8,0.83,19,3.24,4,6.1,0,0.4795
TRN_000455,4.092393783059016,672.66,32,0.4221,0.1149,0,9,1.08,16,1.43,3,6.6,0,0.0317
TRN_000456,3.023068802525227,354.78,23,0.4362,0.2899,6,7,0.82,19,1.81,3,8.4,0,0.2365
TRN_000457,3.664500142294834,549.59,51,0.106,0.3796,6,5,0.88,9,1.75,4,6.7,0,0.508
TRN_000458,5.335573143647571,621.49,7,0.0815,0.2746,11,7,1.98,23,4.67,4,9.4,0,0.3509
TRN_000459,3.311651368313683,210.88,3,0.2417,0.2871,5,9,1.15,26,3.77,3,9.4,0,0.2707
TRN_000460,5.373480706387516,677.96,32,0.1574,0.0808,0,7,1.02,7,3.99,5,5.9,0,0.296
TRN_000461,4.290198056482359,354.8,42,0.2778,0.2461,7,7,1.03,12,1.01,4,8.1,0,0.2414
TRN_000462,4.280250209141427,279.56,39,0.2279,0.0252,0,11,1.08,18,3.27,4,7.8,0,0.2519
TRN_000463,3.020944142296979,346.36,9,0.1333,0.0533,0,8,0.94,16,1.18,4,7.1,0,0.1649
TRN_000464,5.407643286370277,500.6,7,0.4001,0.106,0,9,0.77,18,1.99,1,9.2,0,0.1782
TRN_000465,7.317105363895304,635.85,37,0.1888,0.2936,5,8,1.59,24,1.71,2,4.4,0,0.512
TRN_000466,1.4161933861092977,467.27,16,0.6245,0.0999,0,13,0.88,16,4.74,4,10.6,0,0.2276
TRN_000467,4.590713256986897,198.9,35,0.1117,0.1497,0,7,0.53,19,1.69,2,6.5,0,0.2726
TRN_000468,5.142234608409042,683.06,19,0.2032,0.0727,0,8,0.89,23,1.03,2,13.4,0,0.2889
TRN_000469,4.368149086335677,335.5,11,0.4045,0.264,5,3,1.54,26,4.19,6,3.2,0,0.5348
TRN_000470,3.810451002915792,533.42,25,0.3303,0.1459,0,8,0.6,15,2.01,4,3.5,0,0.2888
TRN_000471,4.492939173064154,621.61,59,0.4647,0.0244,0,13,1.48,18,2.43,4,9.8,0,0.1755
TRN_000472,3.890068181494638,510.86,7,0.4366,0.2403,4,16,0.97,25,2.83,3,3.6,0,0.2633
TRN_000473,1.884603207739005,441.98,59,0.1594,0.0598,0,6,1.14,21,2.7,1,7.9,0,0.2332
TRN_000474,5.2248535359565516,428.38,18,0.0563,0.2488,13,7,1.72,31,2.58,1,12.1,0,0.3149
TRN_000475,5.211609333976226,737.05,26,0.4207,0.3187,7,16,1.15,23,4.16,3,7.9,0,0.4554
